chart_id,top1_correct,top1_score,top2_score,margin_abs,margin_norm,top1_prob,n_candidates,q,qp
39816300,0,0.04381784979660102,0.042960205307574946,0.0008576444890260743,0.008245202376932683,0.08621617212869444,12,Q1 (low),Q4 (high)
39816400,0,0.03971153174810296,0.03970901993230393,2.5118157990361434e-06,3.062263639532855e-05,0.09365402051943858,11,Q1 (low),Q4 (high)
39816500,1,0.03794314004724403,0.03628245041004023,0.0016606896372037966,0.013237927398116996,0.06903790827801111,15,Q1 (low),Q3
39816600,0,0.04348263494854727,0.03669407256672931,0.006788562381817957,0.09575988278567846,0.08552377024953282,12,Q2,Q4 (high)
39816700,1,0.04985280048275105,0.04400419902068228,0.005848601462068767,0.056219343619144484,0.0803957522300991,13,Q2,Q3
39816800,0,0.055718187936786456,0.04071432770828205,0.015003860228504404,0.11812902386597979,0.08064886519363308,13,Q4 (high),Q3
39816900,0,0.060247960973964364,0.05484455484795725,0.005403406126007114,0.04239128232729733,0.0747190113305737,14,Q2,Q3
39817000,0,0.042516233739061514,0.039723937006227485,0.0027922967328340292,0.026811000427287835,0.07404440504573642,14,Q1 (low),Q3
39817100,0,0.024495750654603198,0.024396871276891666,9.887937771153182e-05,0.0004438714136242794,0.028144166270258206,38,Q1 (low),Q1 (low)
39817200,0,0.05733309587660914,0.05604975209401529,0.0012833437825938501,0.01478426982665863,0.10291447800474145,10,Q1 (low),Q4 (high)
39817300,0,0.03348976038548921,0.024932312498676147,0.008557447886813063,0.03616627406101581,0.025329129135475296,43,Q3,Q1 (low)
39817400,1,0.06050224018237933,0.04627941821928655,0.014222821963092783,0.10726109517469033,0.08152272781346136,13,Q3,Q4 (high)
39817500,0,0.03628227935197608,0.02333171094271073,0.01295056840926535,0.1312752979701637,0.04556434732914207,23,Q3,Q2
39817600,1,0.02693294383468009,0.02627163951033339,0.0006613043243467003,0.0023112096724837105,0.01938413963189881,57,Q1 (low),Q1 (low)
39817700,0,0.05257967131021128,0.04087604792057524,0.011703623389636042,0.10577858862090442,0.07465461221870852,14,Q3,Q3
39817800,0,0.06445062446060468,0.045064739535117894,0.019385884925486783,0.10692892143396826,0.10536190329074084,10,Q4 (high),Q4 (high)
39817900,0,0.04846533416877075,0.04588413861686098,0.0025811955519097762,0.019325153381385785,0.05237519618478667,20,Q1 (low),Q2
39818000,0,0.04225705552130651,0.03630816834181265,0.005948887179493857,0.06739869751781295,0.10324215171081184,10,Q2,Q4 (high)
39818100,0,0.053681160653457106,0.03027524223966276,0.023405918413794347,0.25397739231777516,0.08069824181358934,13,Q4 (high),Q3
39818200,0,0.04554221991437785,0.03530771693818236,0.010234502976195492,0.12661332779664097,0.09433505351896566,11,Q3,Q4 (high)
39818300,0,0.04910057077891644,0.031165121217128368,0.017935449561788074,0.20135768149316222,0.07466462956642733,14,Q4 (high),Q3
39818400,0,0.06039319822627376,0.044096617933390855,0.016296580292882903,0.1191068694603426,0.08130647374625309,13,Q4 (high),Q4 (high)
39818500,0,0.038510894966768315,0.035626442551011585,0.0028844524157567303,0.010027791237752907,0.03529954930263563,31,Q1 (low),Q1 (low)
39818600,0,0.06639252167173659,0.0619506536177233,0.004441868054013295,0.035481892712061515,0.09597676207613948,11,Q2,Q4 (high)
39818700,0,0.02881516058650323,0.025462807667817406,0.0033523529186858247,0.019834504688257315,0.034154817108459364,31,Q1 (low),Q1 (low)
39818800,0,0.04037477039928489,0.027021629243508427,0.01335314115577646,0.08180935812758935,0.04589176473557077,23,Q3,Q2
39818900,0,0.0400094866141781,0.031480624672731036,0.008528861941447065,0.08711104454495851,0.0945116512655835,11,Q3,Q4 (high)
39819000,0,0.0465336221457201,0.0428003795672545,0.0037332425784655995,0.037131441882882206,0.11425540377686015,9,Q1 (low),Q4 (high)
39819100,1,0.05947079305873779,0.03460614590102287,0.02486464715771492,0.1444478278640035,0.06008160644790088,18,Q4 (high),Q3
39819200,1,0.04429418008833748,0.04348131473042629,0.0008128653579111897,0.005081267489785223,0.06611336561007601,16,Q1 (low),Q3
39819300,1,0.0448713825050882,0.013574581068472886,0.03129680143661531,0.1800123077003113,0.03274457423207073,33,Q4 (high),Q1 (low)
39819400,0,0.052046213530914896,0.0400848297544043,0.011961383776510598,0.07032391121129748,0.0541675445635708,20,Q3,Q2
39819500,0,0.004535865223643837,0.0035005730152422227,0.0010352922084016143,0.004573922976068045,0.01929948275301687,56,Q1 (low),Q1 (low)
39819600,0,0.0406172878065371,0.03949775445125988,0.0011195333552772233,0.01321484169218869,0.07974819452848353,13,Q1 (low),Q3
39819700,0,0.064628852131041,0.04475135145695478,0.019877500674086217,0.15673006613150267,0.07559921778816132,14,Q4 (high),Q3
39819800,0,0.07524668084774791,0.05556296947997582,0.01968371136777209,0.2192649030968496,0.11584323133199005,9,Q4 (high),Q4 (high)
39819900,0,0.03424352249681208,0.02036946821800676,0.013874054278805323,0.06468011699912973,0.02788276029656183,39,Q3,Q1 (low)
39820000,1,0.05120186715976123,0.03440000419747059,0.016801862962290637,0.18530970559707,0.08722550160721829,12,Q4 (high),Q4 (high)
39820100,1,0.05828693572423771,0.057377264658543106,0.0009096710656946033,0.010308403561009961,0.08685744774812522,12,Q1 (low),Q4 (high)
39820200,1,0.045402355863936046,0.03936193018430416,0.0060404256796318875,0.06228078267212098,0.1149030127466552,9,Q2,Q4 (high)
39820300,0,0.03023533931312148,0.019986156912713115,0.010249182400408365,0.03897894584194764,0.028649783521947098,38,Q3,Q1 (low)
39820400,0,0.04106186892898991,0.01774335062728418,0.023318518301705726,0.11279960425520935,0.03441273341564789,31,Q4 (high),Q1 (low)
39820500,0,0.07354256496927522,0.03972743857490916,0.03381512639436606,0.1499122106146284,0.05460988792311659,20,Q4 (high),Q2
39820600,0,0.027148043766296093,0.014582253425702454,0.012565790340593639,0.08532516670694391,0.036506738244822166,29,Q3,Q1 (low)
39820700,0,0.044790911871726506,0.03235739873050593,0.012433513141220577,0.09286161799450232,0.04816901946445268,22,Q3,Q2
39820800,0,0.04670536241143722,0.03491334031052075,0.011792022100916469,0.12893434415423013,0.09414895877741027,11,Q3,Q4 (high)
39820900,0,0.050116464155264925,0.04029396153321681,0.009822502622048118,0.08734950351682132,0.08716829109507268,12,Q3,Q4 (high)
39821000,1,0.0304390224555653,0.029379876353258744,0.001059146102306556,0.0217213253802522,0.1266919195824972,8,Q1 (low),Q4 (high)
39821100,0,0.04879402930767497,0.048369860056586056,0.00042416925108891557,0.003165949885176793,0.0863258571838691,12,Q1 (low),Q4 (high)
39821200,0,0.05137844686199844,0.038236798967090625,0.013141647894907814,0.16518181349346464,0.09445360825037719,11,Q3,Q4 (high)
39821300,0,0.05278441617670724,0.04573041422739264,0.007054001949314596,0.059271747720092284,0.0879553492398057,12,Q2,Q4 (high)
39821400,0,0.033962061065991464,0.025035984230992923,0.00892607683499854,0.058420544814032756,0.058111820711738385,18,Q3,Q2
39821500,0,0.03543945960560048,0.022838563081801617,0.012600896523798862,0.05038170229201081,0.02192847663963968,50,Q3,Q1 (low)
39821600,0,0.02043344455772305,0.017191762231034698,0.0032416823266883527,0.019250743288212645,0.05214769734097687,20,Q1 (low),Q2
39821700,0,0.0379545975171768,0.02996431578142289,0.007990281735753911,0.11124216555487468,0.11485729264224197,9,Q3,Q4 (high)
39821800,0,0.05965053183925746,0.04380912371450156,0.0158414081247559,0.13411458439628962,0.07521401868133136,14,Q4 (high),Q3
39821900,0,0.05191526922872545,0.038696588399295254,0.013218680829430195,0.14103073702504623,0.07455491411386188,14,Q3,Q3
39822000,0,0.04201191118150577,0.041694261814430034,0.0003176493670757341,0.0017685121569415278,0.05594198433077566,19,Q1 (low),Q2
39822100,0,0.05575641785347145,0.03898202407728516,0.016774393776186287,0.125284947981391,0.056181161323445014,19,Q4 (high),Q2
39822200,0,0.03704932365035503,0.036167959703325724,0.0008813639470293053,0.008711494922358155,0.07382948232778455,14,Q1 (low),Q3
39822300,0,0.05247174118566487,0.04845994807616374,0.00401179310950113,0.02220329127367848,0.055890880614710856,19,Q2,Q2
39822400,0,0.048033186217531575,0.023207913224448973,0.0248252729930826,0.13585007624292195,0.05133300013703753,21,Q4 (high),Q2
39822500,0,0.037840703578600185,0.03367637431389747,0.0041643292647027125,0.03470981300019291,0.08020605725452731,13,Q2,Q3
39822600,0,0.037561598703304645,0.028449358781841093,0.009112239921463552,0.1636825263494528,0.07924586579447966,13,Q3,Q3
39822700,0,0.04954961440129483,0.035731703996157584,0.013817910405137246,0.10547211830482324,0.044367732088978734,24,Q3,Q2
39822800,0,0.058581767372043146,0.05113860394977763,0.007443163422265517,0.04628298134358127,0.0770481880440965,14,Q2,Q3
39822900,0,0.041760249819201456,0.03609473986008536,0.005665509959116098,0.05914225801084645,0.07986026158715202,13,Q2,Q3
39823000,0,0.05975637947574901,0.05161949030482025,0.008136889170928759,0.059519105018434645,0.07622217461030441,14,Q3,Q3
39823100,1,0.04731750594796143,0.04149524699720244,0.005822258950758989,0.042010025526540526,0.04445230607893765,24,Q2,Q2
39823200,0,0.0358395345324787,0.031074420623676508,0.004765113908802191,0.05927404198170454,0.09337505058025845,11,Q2,Q4 (high)
39823300,0,0.0019176155781175264,-0.011781868351317972,0.0136994839294355,0.04933861020584931,0.007661357038400288,146,Q3,Q1 (low)
39823400,0,0.05873991715936735,0.05206275393133327,0.006677163228034078,0.04894544279653384,0.08704957935178378,12,Q2,Q4 (high)
39823500,0,0.03609538229297163,0.03179490672441684,0.004300475568554792,0.06506647773665118,0.08516566230650591,12,Q2,Q4 (high)
39823700,0,0.04417310643336232,0.039034579427780325,0.005138527005581997,0.038147799832050314,0.06977512870605493,15,Q2,Q3
39823900,1,0.0516002606082809,0.041138775360688336,0.010461485247592564,0.11672813130613353,0.08013634523729374,13,Q3,Q3
39824000,0,0.033490208002807234,0.027777024969165377,0.005713183033641857,0.05506543323882081,0.07472361164747819,14,Q2,Q3
39824100,0,0.048647075825321004,0.04229640810771505,0.006350667717605951,0.0340808545009278,0.05885023925668529,18,Q2,Q2
39824200,1,0.04512293678579506,0.03058584316406689,0.014537093621728173,0.08756877946650826,0.044727191028698585,24,Q4 (high),Q2
39824300,0,0.04728566841497189,0.031758563946963345,0.015527104468008548,0.14696965463700612,0.06963441135507906,15,Q4 (high),Q3
39824400,0,0.03758036479333084,0.033614962386146904,0.003965402407183932,0.04299248703403126,0.0938896985853022,11,Q2,Q4 (high)
39824500,0,0.04982411512900075,0.04543034908137869,0.004393766047622059,0.023570186492623057,0.04832710310050387,22,Q2,Q2
39824600,0,0.03724626795995913,0.01903643248088394,0.018209835479075193,0.08031624747858596,0.05139582379777123,21,Q4 (high),Q2
39824700,1,0.0343743643291401,0.03329829352165481,0.0010760708074852923,0.010996877072743253,0.07337356113595907,14,Q1 (low),Q3
39824800,0,0.03314609164530867,0.022863231047126467,0.010282860598182203,0.06564710868545134,0.04047740222562364,26,Q3,Q1 (low)
39824900,0,0.039256273500274386,0.029850375574291675,0.00940589792598271,0.034287267222893096,0.03949235391005905,27,Q3,Q1 (low)
39825000,0,0.047316182560762164,0.042145085135489035,0.005171097425273129,0.04830464788065446,0.09416408392778092,11,Q2,Q4 (high)
39825100,0,0.05387776211835717,0.05054073571504268,0.003337026403314486,0.030984305644965075,0.07469179456084464,14,Q1 (low),Q3
39825200,0,0.04359812532217198,0.035637090840928594,0.007961034481243384,0.04101888000720473,0.03178955878712749,34,Q3,Q1 (low)
39825300,0,0.06042310983460466,0.052208068752741976,0.008215041081862683,0.06596657041858561,0.10391344118614326,10,Q3,Q4 (high)
39825400,0,0.04652139038598334,0.044850056010005655,0.001671334375977683,0.01709092740308919,0.08657158175713697,12,Q1 (low),Q4 (high)
39825500,1,0.05408563865070638,0.0436957441061631,0.010389894544543282,0.05971365680369551,0.04674791378117329,23,Q3,Q2
39825600,1,0.038471801791118296,0.028452624424765954,0.010019177366352341,0.10540677195165167,0.07987463042957912,13,Q3,Q3
39825800,0,0.05052917656477007,0.04869150898579655,0.001837667578973523,0.025529338183785204,0.11443224398468642,9,Q1 (low),Q4 (high)
39825900,1,0.0436594129298117,0.034404533808759505,0.009254879121052197,0.07678609602776244,0.07460565918976483,14,Q3,Q3
39826000,1,0.03864390803352859,0.03621616384050515,0.00242774419302344,0.016845335865828263,0.07368838562756033,14,Q1 (low),Q3
39826100,0,0.060762097116245875,0.04408162047137602,0.01668047664486985,0.12611954960485963,0.0878662713539411,12,Q4 (high),Q4 (high)
39826200,1,0.04168565963996655,0.02978475992317603,0.011900899716790522,0.1756572853196161,0.11470100651724577,9,Q3,Q4 (high)
39826300,0,0.04220606842557491,0.03534839080304038,0.00685767762253453,0.04659256431207877,0.07546900635234631,14,Q2,Q3
39826400,0,0.04351205361412962,0.039596423642664455,0.003915629971465162,0.04449690951015062,0.07369949084748009,14,Q2,Q3
39826500,1,0.043880065916099414,0.03271222725747437,0.011167838658625043,0.09668822634502047,0.05019819327958409,21,Q3,Q2
39826600,0,0.042962788391409525,0.04008310047128796,0.002879687920121568,0.023925804495897953,0.07956686115968924,13,Q1 (low),Q3
39826700,1,0.04478311718898465,0.0403529097612112,0.004430207427773454,0.04444223323783643,0.08654373855560256,12,Q2,Q4 (high)
39826800,0,0.08175543855191512,0.041153092496922436,0.04060234605499269,0.3653186018419288,0.07104398649455661,15,Q4 (high),Q3
39826900,0,0.029933199857710528,0.009628321565397313,0.020304878292313214,0.08927971305661313,0.03974153211888979,27,Q4 (high),Q1 (low)
39827000,1,0.055069175752036,0.04401414237747432,0.011055033374561679,0.07139951315770612,0.08087665581160472,13,Q3,Q3
39827100,0,0.02776023000084833,0.02017269209606658,0.007587537904781748,0.049195746311882636,0.0435743218430094,24,Q2,Q2
39827200,1,0.049121620908645316,0.026313921688337495,0.02280769922030782,0.09992558785790345,0.033036163328086045,33,Q4 (high),Q1 (low)
39827300,0,0.05202084842700673,0.02763488218168771,0.02438596624531902,0.15363696799140888,0.06275742892466186,17,Q4 (high),Q3
39827400,0,0.0405943954461732,0.032856701018176324,0.007737694427996877,0.061056961331079816,0.09396123492421397,11,Q3,Q4 (high)
39827500,0,0.061456649147568355,0.021382591244369677,0.04007405790319868,0.20745702234415955,0.05434339120585644,20,Q4 (high),Q2
39827600,0,0.043569793403981,0.03293645989591497,0.010633333508066029,0.12579385909237578,0.08627310281913292,12,Q3,Q4 (high)
39827700,0,0.06193904099834012,0.03803877325611754,0.023900267742222578,0.1906175804156341,0.08163860033818979,13,Q4 (high),Q4 (high)
39827800,0,0.03813208340010145,0.037149961061112555,0.0009821223389888944,0.012054074070535641,0.09329045007690841,11,Q1 (low),Q4 (high)
39827900,0,0.04910829464387305,0.041946420433476975,0.007161874210396074,0.0455418088057955,0.08071302768590492,13,Q2,Q3
39828000,1,0.032560904874898475,0.027174758386210158,0.005386146488688317,0.02341010892729151,0.036777165762650374,29,Q2,Q1 (low)
39828100,0,0.06704636758056022,0.06278850283029287,0.004257864750267348,0.04713278570282327,0.08724169604414186,12,Q2,Q4 (high)
39828200,1,0.04725478178511356,0.04291501239094977,0.004339769394163792,0.04168274471180978,0.09419004143236877,11,Q2,Q4 (high)
39828300,0,0.054120858919927864,0.04744304279444851,0.006677816125479352,0.026261889512375815,0.05328643514421881,20,Q2,Q2
39828400,0,0.03526383450044122,0.03135265672282035,0.003911177777620865,0.028638032010646224,0.034180469930977536,31,Q2,Q1 (low)
39828500,0,0.05488447159694933,0.047300314488200136,0.007584157108749191,0.0413704634582923,0.07562418936092244,14,Q2,Q3
39828600,0,0.04130084246439158,0.036722696203894754,0.004578146260496824,0.02227578910439547,0.03964163320068852,27,Q2,Q1 (low)
39828700,0,0.057687876643629586,0.04330472627221438,0.014383150371415208,0.05702843080370239,0.04055995291058166,27,Q3,Q1 (low)
39828800,0,0.04309683854758264,0.037229153890352626,0.0058676846572300115,0.05874141378226439,0.12845809911192463,8,Q2,Q4 (high)
39828900,0,0.04536169865723671,0.04384964351644057,0.001512055140796137,0.016365014742743746,0.07450294493097476,14,Q1 (low),Q3
39829000,1,0.06908596958824843,0.06529653466853434,0.003789434919714091,0.04974198912346557,0.09400728274046034,11,Q2,Q4 (high)
39829100,0,0.05123601144185798,0.030933771531761044,0.020302239910096935,0.12778654949290913,0.048512824544586844,22,Q4 (high),Q2
39829200,0,0.03815924564079778,0.036137494622339325,0.0020217510184584522,0.014370238085374529,0.08637775532476061,12,Q1 (low),Q4 (high)
39829300,0,0.008746079035539667,0.00733312639949843,0.0014129526360412373,0.007349185736768879,0.01863185150492516,58,Q1 (low),Q1 (low)
39829400,1,0.04664253486504112,0.04225013551338055,0.004392399351660574,0.022950483765483056,0.05635518533838512,19,Q2,Q2
39829500,0,0.0205408985685162,0.018070311738244745,0.002470586830271456,0.013384440634416303,0.043657506982861555,24,Q1 (low),Q2
39829600,0,0.0428090780907299,0.030992508197787344,0.01181656989294256,0.05908353947625191,0.02838529918170047,38,Q3,Q1 (low)
39829700,0,0.020450492563153438,0.018169563589051668,0.0022809289741017695,0.026800552492566847,0.037028738978046906,28,Q1 (low),Q1 (low)
39829800,0,0.03720190901915847,0.031819688060229764,0.005382220958928707,0.0282450468072066,0.04116017301323779,26,Q2,Q2
39829900,1,0.04782130369149547,0.04370196725660539,0.0041193364348900766,0.03699501637919083,0.08724049380344193,12,Q2,Q4 (high)
39830000,0,0.04462244607083147,0.042616387317380995,0.0020060587534504737,0.008942961045603263,0.06562585265261472,16,Q1 (low),Q3
39830100,0,0.053708394829793824,0.0291594263299694,0.024548968499824422,0.08861114348159098,0.08163254188321595,13,Q4 (high),Q4 (high)
39830200,0,0.02098210565307779,0.0208467208520443,0.00013538480103349182,0.0006182166693280592,0.0258637191552808,42,Q1 (low),Q1 (low)
39830300,0,0.03272735351542022,0.03195514103600766,0.0007722124794125595,0.008007123803925306,0.09334629927035085,11,Q1 (low),Q4 (high)
39830400,0,0.07376374234720212,0.0516406197996336,0.02212312254756852,0.1333950459137696,0.04732571784845533,23,Q4 (high),Q2
39830500,0,0.030280457689748762,0.02285035349254018,0.007430104197208583,0.04668153768324398,0.049896159999742395,21,Q2,Q2
39830600,0,0.06242028135474894,0.034690848408438286,0.027729432946310653,0.1635725818443558,0.05419596871602545,20,Q4 (high),Q2
39830700,0,0.07907993631412015,0.06354658884466675,0.015533347469453396,0.09041100183721003,0.07660954465125196,14,Q4 (high),Q3
39830800,0,0.046239866022500714,0.03127015864988002,0.014969707372620697,0.19302788225747358,0.07922211509064539,13,Q4 (high),Q3
39830900,0,0.049918029602351574,0.026739255284468615,0.02317877431788296,0.19112353813888056,0.08074480322621086,13,Q4 (high),Q3
39831000,0,0.037343645451109284,0.0028453647648324708,0.03449828068627681,0.19139676495248506,0.038539605884916076,28,Q4 (high),Q1 (low)
39831100,0,0.02385121827415292,0.022268091169667308,0.0015831271044856113,0.009404588343523335,0.027292486736714115,39,Q1 (low),Q1 (low)
39831200,1,0.05611675350472826,0.043677415433824536,0.012439338070903722,0.08182623041076986,0.10530617670804292,10,Q3,Q4 (high)
39831300,1,0.05946508648914872,0.05411536068673215,0.00534972580241657,0.04545281032581369,0.08099182765053328,13,Q2,Q3
39831400,0,0.03024458210334443,0.023636644656449823,0.006607937446894606,0.04051795595344795,0.046616149988494296,23,Q2,Q2
39831500,0,0.041587377181460584,0.03501396143411267,0.006573415747347912,0.06954964708132019,0.07433464738664562,14,Q2,Q3
39831600,0,0.04647244996265089,0.04589930993003063,0.0005731400326202604,0.006728578249640876,0.07974965526512437,13,Q1 (low),Q3
39831700,0,0.04675554500037862,0.043030629932260214,0.003724915068118409,0.01763558319665345,0.06232222117614985,17,Q1 (low),Q3
